cluster_name;cluster_type;warehouse_id;warehouse_type;warehouse_name
Урал;OZON;20547966706000;SORTING_CENTER;СЦ_ЕКАТЕРИНБУРГ_СЕВЕР
Урал;OZON;20547966639000;SORTING_CENTER;СЦ_ЕКАТЕРИНБУРГ_САДОВЫЙ
Урал;OZON;20547966647000;SORTING_CENTER;ТСЦ_ЕКБ_САДОВЫЙ
Урал;OZON;23967619320000;ORDERS_RECEIVING_POINT;ЕКАТЕРИНБУРГ_СППЗ_МИЧУРИНА
Урал;OZON;1020001023562000;SORTING_CENTER;СЦ_ЕКАТЕРИНБУРГ_АЭРОПОРТ_Возвраты
Урал;OZON;1020001947018000;SORTING_CENTER;ЕКАТЕРИНБУРГ_ХАБ_ЧЕРНЯХОВСКОГО_Блок_1
Урал;OZON;1020002222108000;SORTING_CENTER;ЕКАТЕРИНБУРГ_ХАБ_АЭРОПОРТ_КГТ
Урал;OZON;18044570445000;FULL_FILLMENT;Екатеринбург_РФЦ_НОВЫЙ
Урал;OZON;23888613613000;ORDERS_RECEIVING_POINT;ЕКАТЕРИНБУРГ_АППЗ_2
Урал;OZON;20547967047000;SORTING_CENTER;ЕКАТЕРИНБУРГ_КГТ
Урал;OZON;1020002920756000;FULL_FILLMENT;ЕКАТЕРИНБУРГ_РФЦ_ПАЛЛЕТНЫЙ
Урал;OZON;1020001041939000;ORDERS_RECEIVING_POINT;ЕКАТЕРИНБУРГ_АППЗ_4
Урал;OZON;1020001023054000;SORTING_CENTER;ЕКАТЕРИНБУРГ_ХАБ_АЭРОПОРТ_БЛОК_4
Урал;OZON;1020001884720000;CROSS_DOCK;ЕКАТЕРИНБУРГ_ЛЦ_КРОССДОКИНГ
Урал;OZON;1020002307098000;CROSS_DOCK;ЕКАТЕРИНБУРГ_ЧЕРНЯХОВСКОГО_Кроссдокинг
Урал;OZON;1020001135261000;CROSS_DOCK;ЕКАТЕРИНБУРГ_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ
Урал;OZON;23967625865000;ORDERS_RECEIVING_POINT;ЕКАТЕРИНБУРГ_СППЗ_ШАУМЯНА
Урал;OZON;1020000993827000;SORTING_CENTER;ЕКАТЕРИНБУРГ_ХАБ_АЭРОПОРТ_Блок_1
Уфа;OZON;1020000986612000;SORTING_CENTER;СЦ_ОКТЯБРЬСКИЙ_КОСМОНАВТОВ_Возвраты
Уфа;OZON;1020000985080000;SORTING_CENTER;ОКТЯБРЬСКИЙ_ХАБ_КОСМОНАВТОВ
Уфа;OZON;1020002389153000;ORDERS_RECEIVING_POINT;НЕФТЕКАМСК_АППЗ_1
Уфа;OZON;1020001639851000;SORTING_CENTER;ОКТЯБРЬСКИЙ_КГТ
Уфа;OZON;1020000925184000;SORTING_CENTER;САЛАВАТ_ХАБ_ПЕРВОМАЙСКАЯ
Уфа;OZON;1020001836368000;CROSS_DOCK;УФА_РФЦ_КРОССДОКИНГ
Уфа;OZON;1020001836298000;FULL_FILLMENT;УФА_РФЦ
Уфа;OZON;1020001836200000;FULL_FILLMENT;ОРЕНБУРГ_РФЦ
Уфа;OZON;1020002930104000;FULL_FILLMENT;УФА_РФЦ_ПАЛЛЕТНЫЙ
Уфа;OZON;1020000867177000;SORTING_CENTER;ОРЕНБУРГ_ХАБ_ШЕВЧЕНКО
Уфа;OZON;1020002326731000;ORDERS_RECEIVING_POINT;ОРЕНБУРГ_АППЗ_1
Уфа;OZON;1020002170824000;SORTING_CENTER;СЦ_ОРЕНБУРГ_ХАБ_ТИХАЯ_ВОЗВРАТЫ
Уфа;OZON;1020002170692000;SORTING_CENTER;ОРЕНБУРГ_ХАБ_ТИХАЯ
Уфа;OZON;20547966504000;SORTING_CENTER;ОРЕНБУРГ_ХАБ_БАЗОВАЯ
Уфа;OZON;1020002920779000;FULL_FILLMENT;ОРЕНБУРГ_РФЦ_ПАЛЛЕТНЫЙ
Уфа;OZON;1020001836227000;CROSS_DOCK;ОРЕНБУРГ_РФЦ_КРОССДОКИНГ
Уфа;OZON;1020000949246000;SORTING_CENTER;СЦ_САЛАВАТ_ПЕРВОМАЙСКАЯ_ВОЗВРАТЫ
Уфа;OZON;1020001142240000;SORTING_CENTER;САЛАВАТ_КГТ
Уфа;OZON;1020002170772000;SORTING_CENTER;ОРЕНБУРГ_ХАБ_ТИХАЯ_КГТ
Уфа;OZON;1020000969487000;SORTING_CENTER;ОРЕНБУРГ_ХАБ_БАЗОВАЯ_КГТ
Юг;OZON;1020000834743000;SORTING_CENTER;КРАСНОДАР_ХАБ_ОСОКИНА
Юг;OZON;23964011546000;ORDERS_RECEIVING_POINT;РОСТОВ-НА-ДОНУ_СППЗ_2-Я КРАСНОДАРСКАЯ
Юг;OZON;1020002919049000;FULL_FILLMENT;РОСТОВ_НА_ДОНУ_РФЦ_ПАЛЛЕТНЫЙ
Юг;OZON;20547967152000;SORTING_CENTER;РОСТОВ-НД_ХАБ_ЛОГОПАРК_КГТ
Юг;OZON;1020001828818000;SORTING_CENTER;СЦ_ЗАПАДНЫЙ_Кроссдок
Юг;OZON;8371492709000;SORTING_CENTER;КРАСНОДАР_РФЦ
Юг;OZON;17717042026000;FULL_FILLMENT;Ростов_на_Дону_РФЦ
Юг;OZON;20547967143000;SORTING_CENTER;РОСТОВ_НД_ХАБ_ЛОГОПАРК
Юг;OZON;21957766623000;CROSS_DOCK;РОСТОВ-НА-ДОНУ_РФЦ_Кроссдокинг
Юг;OZON;17746132092000;SORTING_CENTER;СЦ_ТИМАШЕВСК
Юг;OZON;1020000948878000;SORTING_CENTER;АДЫГЕЙСК_РФЦ_КГТ
Юг;OZON;1020001787154000;SORTING_CENTER;КУБАНЬ_ТСЦ
Юг;OZON;1020001513671000;FULL_FILLMENT;ЮЖНЫЙ_ОБХОД_РФЦ_НЕГАБАРИТ
Юг;OZON;1020002919931000;FULL_FILLMENT;АДЫГЕЙСК_РФЦ_ПАЛЛЕТНЫЙ
Юг;OZON;23966490055000;ORDERS_RECEIVING_POINT;КРАСНОДАР_СППЗ_УРАЛЬСКАЯ
Юг;OZON;1020001210060000;SORTING_CENTER;КРАСНОДАР_ХАБ_ПОБЕДИТЕЛЬ
Юг;OZON;20547966424000;SORTING_CENTER;ТСЦ_РОСТОВ_НА_ДОНУ
Юг;OZON;20547967121000;SORTING_CENTER;КРАСНОДАР_РФЦ_КГТ
Юг;OZON;1020000267736000;FULL_FILLMENT;АДЫГЕЙСК_РФЦ
Юг;OZON;1020000761047000;SORTING_CENTER;КРАСНОДАР_ХАБ_ФБС
Юг;OZON;1020001828821000;SORTING_CENTER;СЦ_ МЕДИА_ПЛАЗА_Кроссдок
Юг;OZON;1020001211383000;SORTING_CENTER;СЦ_Краснодар_Победитель_Возвраты
Юг;OZON;1020000268712000;CROSS_DOCK;АДЫГЕЙСК_РФЦ_КРОССДОКИНГ
Юг;OZON;23966549743000;ORDERS_RECEIVING_POINT;РОСТОВ-НА-ДОНУ_СППЗ_ЛЕНИНА_90/1
Юг;OZON;23601604393000;FULL_FILLMENT;НОВОРОССИЙСК_МРФЦ
Юг;OZON;1020001547284000;SORTING_CENTER;НОВОРОССИЙСК_ХАБ_ЛИНЕЙНЫЙ
Юг;OZON;1020001626990000;SORTING_CENTER;НОВОРОССИЙСК_ХАБ_ЛИНЕЙНЫЙ_КГТ
Юг;OZON;1020001056888000;SORTING_CENTER;КРАСНОДАР_ХАБ_ДРУЖЕЛЮБНЫЙ
Юг;OZON;21963467501000;CROSS_DOCK;СЦ_КРАСНОДАР_Кроссдокинг
Юг;OZON;1020000929222000;SORTING_CENTER;НОВОРОССИЙСК_МРФЦ_КГТ
Юг;OZON;23839618566000;CROSS_DOCK;НОВОРОССИЙСК_МРФЦ_Кроссдокинг
Юг;OZON;1020001513761000;CROSS_DOCK;ЮЖНЫЙ_ОБХОД_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ
Юг;OZON;1020000974583000;FULL_FILLMENT;АДЫГЕЙСК_РФЦ_ЮВЕЛИРНЫЙ
Юг;OZON;1020001041814000;SORTING_CENTER;КРАСНОДАР_ХАБ_ОКТЯБРЬСКИЙ
Юг;OZON;20547966609000;SORTING_CENTER;СЦ_НОВОРОССИЙСК_РАЕВСКАЯ
Ярославль;OZON;1020002007512000;CROSS_DOCK;ЯРОСЛАВЛЬ_РФЦ_КРОССДОКИНГ
Ярославль;OZON;1020002093565000;ORDERS_RECEIVING_POINT;ЯРОСЛАВЛЬ_АППЗ_1
Ярославль;OZON;1020002513728000;SORTING_CENTER;СЦ_ФФ_ЯРОСЛАВЛЬ_ВОЗВРАТЫ
Ярославль;OZON;1020002513331000;SORTING_CENTER;ЯРОСЛАВЛЬ_2_ХАБ
Ярославль;OZON;1020002513329000;SORTING_CENTER;ЯРОСЛАВЛЬ_1_ХАБ
Ярославль;OZON;1020002920887000;FULL_FILLMENT;ЯРОСЛАВЛЬ_РФЦ_ПАЛЛЕТНЫЙ
Ярославль;OZON;1020002006967000;FULL_FILLMENT;ЯРОСЛАВЛЬ_РФЦ
Ярославль;OZON;1020002513368000;SORTING_CENTER;ЯРОСЛАВЛЬ_КГТ
